timestamp,accX,accY,accZ
168942971,-0.25,0.46,0.84
168944974,-0.25,0.46,0.84
168946984,-0.25,0.46,0.84
168949020,-0.25,0.46,0.84
168950981,-0.26,0.46,0.83
168952976,-0.26,0.46,0.83
168954979,-0.26,0.46,0.83
168956975,-0.26,0.46,0.83
168958972,-0.26,0.46,0.83
168961027,-0.25,0.47,0.83
168963016,-0.25,0.47,0.83
168965119,-0.25,0.47,0.83
168967022,-0.25,0.47,0.83
168969037,-0.25,0.47,0.83
168971016,-0.25,0.47,0.83
168973014,-0.25,0.44,0.83
168975041,-0.25,0.44,0.83
168977029,-0.25,0.44,0.83
168978977,-0.25,0.44,0.83
168981008,-0.25,0.44,0.83
168982977,-0.25,0.44,0.83
168984970,-0.25,0.44,0.83
168987036,-0.25,0.44,0.83
168988988,-0.25,0.44,0.83
168991002,-0.25,0.44,0.83
168992983,-0.26,0.47,0.82
168994990,-0.26,0.47,0.82
168996972,-0.26,0.47,0.82
168998971,-0.26,0.47,0.82
169001026,-0.26,0.47,0.82
169003017,-0.25,0.47,0.86
169005014,-0.25,0.47,0.86
169007020,-0.25,0.47,0.86
169009057,-0.25,0.47,0.86
169011024,-0.25,0.47,0.86
169013015,-0.24,0.50,0.89
169015037,-0.24,0.50,0.89
169017009,-0.24,0.50,0.89
169018975,-0.24,0.50,0.89
169021045,-0.24,0.50,0.89
169022993,-0.26,0.50,0.88
169024969,-0.26,0.50,0.88
169026975,-0.26,0.50,0.88
169028976,-0.26,0.50,0.88
169030971,-0.26,0.50,0.88
169033031,-0.27,0.49,0.84
169034995,-0.27,0.49,0.84
169036968,-0.27,0.49,0.84
169038968,-0.27,0.49,0.84
169041057,-0.27,0.49,0.84
169043016,-0.27,0.49,0.84
169045016,-0.27,0.45,0.84
169047028,-0.27,0.45,0.84
169049041,-0.27,0.45,0.84
169051020,-0.27,0.45,0.84
169053013,-0.27,0.45,0.84
169055007,-0.25,0.40,0.86
169057043,-0.25,0.40,0.86
169059016,-0.25,0.40,0.86
169060974,-0.25,0.40,0.86
169062981,-0.25,0.40,0.86
169064999,-0.23,0.38,0.86
169067034,-0.23,0.38,0.86
169069002,-0.23,0.38,0.86
169071008,-0.23,0.38,0.86
169072972,-0.23,0.38,0.86
169074984,-0.24,0.40,0.86
169076979,-0.24,0.40,0.86
169078983,-0.24,0.40,0.86
169081049,-0.24,0.40,0.86
169083031,-0.24,0.40,0.86
169085013,-0.24,0.39,0.86
169087010,-0.24,0.39,0.86
169089012,-0.24,0.39,0.86
169091034,-0.24,0.39,0.86
169093105,-0.24,0.39,0.86
169095031,-0.24,0.38,0.88
169097010,-0.24,0.38,0.88
169098972,-0.24,0.38,0.88
169100975,-0.24,0.38,0.88
169102973,-0.24,0.38,0.88
169105044,-0.24,0.35,0.88
169106983,-0.24,0.35,0.88
169109022,-0.24,0.35,0.88
169111021,-0.24,0.35,0.88
169113020,-0.24,0.35,0.88
169114992,-0.24,0.33,0.89
169116959,-0.24,0.33,0.89
169118958,-0.24,0.33,0.89
169121024,-0.24,0.33,0.89
169123014,-0.24,0.33,0.89
169125018,-0.24,0.33,0.89
169127015,-0.24,0.33,0.89
169129017,-0.24,0.33,0.89
169131007,-0.24,0.33,0.89
169133007,-0.24,0.33,0.89
169134968,-0.24,0.33,0.89
169136968,-0.24,0.33,0.89
169138967,-0.24,0.33,0.89
169140991,-0.24,0.33,0.89
169142969,-0.24,0.33,0.89
169144972,-0.24,0.33,0.89
169147058,-0.22,0.31,0.90
169149005,-0.22,0.31,0.90
169150971,-0.22,0.31,0.90
169152959,-0.22,0.31,0.90
169154959,-0.22,0.31,0.90
169156975,-0.24,0.33,0.89
169159015,-0.24,0.33,0.89
169161026,-0.24,0.33,0.89
169163016,-0.24,0.33,0.89
169165036,-0.24,0.33,0.89
169167013,-0.24,0.33,0.89
169169016,-0.24,0.33,0.89
169171037,-0.24,0.33,0.89
169173039,-0.24,0.33,0.89
169175015,-0.24,0.33,0.89
169177005,-0.24,0.29,0.88
169178968,-0.24,0.29,0.88
169181009,-0.24,0.29,0.88
169182968,-0.24,0.29,0.88
169184968,-0.24,0.29,0.88
169186958,-0.24,0.26,0.87
169188974,-0.24,0.26,0.87
169191016,-0.24,0.26,0.87
169192987,-0.24,0.26,0.87
169195133,-0.24,0.26,0.87
169196998,-0.24,0.26,0.87
169198966,-0.25,0.28,0.88
169201040,-0.25,0.28,0.88
169203033,-0.25,0.28,0.88
169205018,-0.25,0.28,0.88
169207018,-0.25,0.28,0.88
169209013,-0.24,0.31,0.93
169211031,-0.24,0.31,0.93
169213026,-0.24,0.31,0.93
169215047,-0.24,0.31,0.93
169217007,-0.24,0.31,0.93
169218967,-0.23,0.31,0.95
169221023,-0.23,0.31,0.95
169223018,-0.23,0.31,0.95
169224971,-0.23,0.31,0.95
169226970,-0.23,0.31,0.95
169228972,-0.23,0.33,0.95
169231013,-0.23,0.33,0.95
169233004,-0.23,0.33,0.95
169234970,-0.23,0.33,0.95
169236969,-0.23,0.33,0.95
169238958,-0.25,0.32,0.91
169241058,-0.25,0.32,0.91
169243011,-0.25,0.32,0.91
169245006,-0.25,0.32,0.91
169247013,-0.25,0.32,0.91
169249036,-0.25,0.31,0.88
169251018,-0.25,0.31,0.88
169253010,-0.25,0.31,0.88
169255009,-0.25,0.31,0.88
169256967,-0.25,0.31,0.88
169259001,-0.26,0.30,0.86
169261042,-0.26,0.30,0.86
169262988,-0.26,0.30,0.86
169264993,-0.26,0.30,0.86
169266973,-0.26,0.30,0.86
169268967,-0.25,0.31,0.89
169270967,-0.25,0.31,0.89
169272966,-0.25,0.31,0.89
169274988,-0.25,0.31,0.89
169277022,-0.25,0.31,0.89
169278970,-0.25,0.31,0.89
169281048,-0.26,0.32,0.90
169283025,-0.26,0.32,0.90
169285014,-0.26,0.32,0.90
169287010,-0.26,0.32,0.90
169289036,-0.26,0.32,0.90
169291047,-0.27,0.32,0.89
169293010,-0.27,0.32,0.89
169295018,-0.27,0.32,0.89
169297045,-0.27,0.32,0.89
169299015,-0.27,0.32,0.89
169300971,-0.26,0.29,0.89
169302970,-0.26,0.29,0.89
169304968,-0.26,0.29,0.89
169307019,-0.26,0.29,0.89
169308968,-0.26,0.29,0.89
169310966,-0.27,0.31,0.88
169312967,-0.27,0.31,0.88
169314959,-0.27,0.31,0.88
169316985,-0.27,0.31,0.88
169318982,-0.27,0.31,0.88
169321029,-0.27,0.31,0.89
169323017,-0.27,0.31,0.89
169325017,-0.27,0.31,0.89
169327015,-0.27,0.31,0.89
169329056,-0.27,0.31,0.89
169331018,-0.27,0.33,0.90
169333011,-0.27,0.33,0.90
169335005,-0.27,0.33,0.90
169337049,-0.27,0.33,0.90
169339012,-0.27,0.33,0.90
169340997,-0.27,0.34,0.93
169342968,-0.27,0.34,0.93
169344967,-0.27,0.34,0.93
169347031,-0.27,0.34,0.93
169348969,-0.27,0.34,0.93
169350966,-0.27,0.34,0.93
169352958,-0.27,0.32,0.92
169354959,-0.27,0.32,0.92
169356967,-0.27,0.32,0.92
169358967,-0.27,0.32,0.92
169361026,-0.27,0.32,0.92
169363012,-0.28,0.31,0.92
169365117,-0.28,0.31,0.92
169367038,-0.28,0.31,0.92
169369043,-0.28,0.31,0.92
169371017,-0.28,0.31,0.92
169373011,-0.27,0.32,0.92
169375007,-0.27,0.32,0.92
169377006,-0.27,0.32,0.92
169379018,-0.27,0.32,0.92
169381040,-0.27,0.32,0.92
169383012,-0.27,0.29,0.90
169384967,-0.27,0.29,0.90
169386966,-0.27,0.29,0.90
169388958,-0.27,0.29,0.90
169390998,-0.27,0.29,0.90
169392977,-0.27,0.29,0.89
169395019,-0.27,0.29,0.89
169396971,-0.27,0.29,0.89
169398968,-0.27,0.29,0.89
169401028,-0.27,0.29,0.89
169403015,-0.28,0.29,0.89
169405009,-0.28,0.29,0.89
169407008,-0.28,0.29,0.89
169409007,-0.28,0.29,0.89
169411023,-0.28,0.29,0.89
169413038,-0.27,0.31,0.89
169415041,-0.27,0.31,0.89
169416969,-0.27,0.31,0.89
169418972,-0.27,0.31,0.89
169420975,-0.27,0.31,0.89
169422968,-0.27,0.31,0.92
169424971,-0.27,0.31,0.92
169426968,-0.27,0.31,0.92
169428970,-0.27,0.31,0.92
169430967,-0.27,0.31,0.92
169432969,-0.27,0.31,0.92
169434972,-0.28,0.30,0.91
169436959,-0.28,0.30,0.91
169438969,-0.28,0.30,0.91
169441015,-0.28,0.30,0.91
169443016,-0.28,0.30,0.91
169445072,-0.28,0.31,0.90
169447029,-0.28,0.31,0.90
169449009,-0.28,0.31,0.90
169451010,-0.28,0.31,0.90
169453010,-0.28,0.31,0.90
169455003,-0.29,0.31,0.89
169457040,-0.29,0.31,0.89
169458986,-0.29,0.31,0.89
169460972,-0.29,0.31,0.89
169462968,-0.29,0.31,0.89
169465000,-0.29,0.32,0.89
169467021,-0.29,0.32,0.89
169468967,-0.29,0.32,0.89
169470965,-0.29,0.32,0.89
169472958,-0.29,0.32,0.89
169474959,-0.29,0.33,0.89
169476971,-0.29,0.33,0.89
169478989,-0.29,0.33,0.89
169481043,-0.29,0.33,0.89
169483048,-0.29,0.33,0.89
169485019,-0.30,0.34,0.89
169487010,-0.30,0.34,0.89
169489049,-0.30,0.34,0.89
169491065,-0.30,0.34,0.89
169493013,-0.30,0.34,0.89
169495018,-0.29,0.34,0.89
169497018,-0.29,0.34,0.89
169499039,-0.29,0.34,0.89
169501018,-0.29,0.34,0.89
169502967,-0.29,0.34,0.89
169504967,-0.29,0.34,0.89
169507023,-0.28,0.32,0.90
169509017,-0.28,0.32,0.90
169510968,-0.28,0.32,0.90
169512966,-0.28,0.32,0.90
169515047,-0.28,0.32,0.90
169516996,-0.27,0.31,0.89
169518969,-0.27,0.31,0.89
169521033,-0.27,0.31,0.89
169523011,-0.27,0.31,0.89
169525006,-0.27,0.31,0.89
169527029,-0.31,0.27,1.00
169529040,-0.31,0.27,1.00
169531015,-0.31,0.27,1.00
169533011,-0.31,0.27,1.00
169535010,-0.31,0.27,1.00
169537045,-0.17,0.27,1.13
169539007,-0.17,0.27,1.13
169540997,-0.17,0.27,1.13
169542971,-0.17,0.27,1.13
169544975,-0.17,0.27,1.13
169547014,-0.28,0.25,0.82
169548968,-0.28,0.25,0.82
169550971,-0.28,0.25,0.82
169552968,-0.28,0.25,0.82
169554967,-0.28,0.25,0.82
169556966,-0.30,0.27,0.79
169558965,-0.30,0.27,0.79
169561031,-0.30,0.27,0.79
169563009,-0.30,0.27,0.79
169565033,-0.30,0.27,0.79
169567040,-0.25,0.24,0.91
169569028,-0.25,0.24,0.91
169571019,-0.25,0.24,0.91
169573016,-0.25,0.24,0.91
169575014,-0.25,0.24,0.91
169577010,-0.27,0.27,0.88
169579038,-0.27,0.27,0.88
169580988,-0.27,0.27,0.88
169583007,-0.27,0.27,0.88
169585002,-0.27,0.27,0.88
169587010,-0.27,0.27,0.88
169589019,-0.27,0.27,0.88
169591005,-0.27,0.27,0.88
169592974,-0.27,0.27,0.88
169594991,-0.27,0.27,0.88
169596973,-0.27,0.27,0.88
169598967,-0.26,0.29,0.92
169601028,-0.26,0.29,0.92
169603014,-0.26,0.29,0.92
169605007,-0.26,0.29,0.92
169607030,-0.26,0.29,0.92
169609040,-0.25,0.30,0.91
169611018,-0.25,0.30,0.91
169613017,-0.25,0.30,0.91
169615043,-0.25,0.30,0.91
169617048,-0.25,0.30,0.91
169619013,-0.25,0.32,0.92
169620966,-0.25,0.32,0.92
169622966,-0.25,0.32,0.92
169624966,-0.25,0.32,0.92
169627018,-0.25,0.32,0.92
169628965,-0.27,0.32,0.90
169630959,-0.27,0.32,0.90
169632969,-0.27,0.32,0.90
169634969,-0.27,0.32,0.90
169636957,-0.27,0.32,0.90
169638968,-0.28,0.31,0.88
169641059,-0.28,0.31,0.88
169643012,-0.28,0.31,0.88
169645008,-0.28,0.31,0.88
169647040,-0.28,0.31,0.88
169649041,-0.26,0.27,0.89
169651014,-0.26,0.27,0.89
169653013,-0.26,0.27,0.89
169655000,-0.26,0.27,0.89
169656975,-0.26,0.27,0.89
169659004,-0.26,0.27,0.89
169661038,-0.26,0.28,0.89
169662979,-0.26,0.28,0.89
169664990,-0.26,0.28,0.89
169666971,-0.26,0.28,0.89
169669016,-0.26,0.28,0.89
169671001,-0.28,0.29,0.89
169672981,-0.28,0.29,0.89
169674973,-0.28,0.29,0.89
169676969,-0.28,0.29,0.89
169678970,-0.28,0.29,0.89
169681035,-0.27,0.26,0.89
169683033,-0.27,0.26,0.89
169685011,-0.27,0.26,0.89
169687011,-0.27,0.26,0.89
169689010,-0.27,0.26,0.89
169691044,-0.28,0.28,0.90
169693053,-0.28,0.28,0.90
169695032,-0.28,0.28,0.90
169697005,-0.28,0.28,0.90
169698967,-0.28,0.28,0.90
169700970,-0.28,0.27,0.89
169703046,-0.28,0.27,0.89
169705002,-0.28,0.27,0.89
169706967,-0.28,0.27,0.89
169708959,-0.28,0.27,0.89
169711010,-0.29,0.28,0.89
169713006,-0.29,0.28,0.89
169715063,-0.29,0.28,0.89
169716980,-0.29,0.28,0.89
169718968,-0.29,0.28,0.89
169721032,-0.28,0.28,0.92
169723011,-0.28,0.28,0.92
169725009,-0.28,0.28,0.92
169727010,-0.28,0.28,0.92
169729009,-0.28,0.28,0.92
169731010,-0.29,0.31,0.94
169733006,-0.29,0.31,0.94
169734969,-0.29,0.31,0.94
169736968,-0.29,0.31,0.94
169738985,-0.29,0.31,0.94
169740999,-0.29,0.31,0.94
169742975,-0.28,0.29,0.94
169744969,-0.28,0.29,0.94
169746975,-0.28,0.29,0.94
169749001,-0.28,0.29,0.94
169751046,-0.28,0.29,0.94
169752996,-0.30,0.28,0.93
169754967,-0.30,0.28,0.93
169756967,-0.30,0.28,0.93
169758969,-0.30,0.28,0.93
169761020,-0.30,0.28,0.93
169763011,-0.32,0.32,1.03
169765115,-0.32,0.32,1.03
169767016,-0.32,0.32,1.03
169769009,-0.32,0.32,1.03
169771017,-0.32,0.32,1.03
169773073,-0.20,0.18,1.08
169774995,-0.20,0.18,1.08
169776967,-0.20,0.18,1.08
169778970,-0.20,0.18,1.08
169780967,-0.20,0.18,1.08
169783006,-0.21,0.15,0.92
169784966,-0.21,0.15,0.92
169786976,-0.21,0.15,0.92
169789011,-0.21,0.15,0.92
169791040,-0.21,0.15,0.92
169793012,-0.30,0.29,0.83
169794987,-0.30,0.29,0.83
169796969,-0.30,0.29,0.83
169798973,-0.30,0.29,0.83
169801030,-0.30,0.29,0.83
169803011,-0.29,0.27,0.88
169805006,-0.29,0.27,0.88
169807024,-0.29,0.27,0.88
169809041,-0.29,0.27,0.88
169811022,-0.29,0.27,0.88
169813011,-0.29,0.27,0.88
169815033,-0.25,0.19,0.89
169817045,-0.25,0.19,0.89
169819014,-0.25,0.19,0.89
169820974,-0.25,0.19,0.89
169822969,-0.25,0.19,0.89
169824986,-0.25,0.18,0.88
169827019,-0.25,0.18,0.88
169828966,-0.25,0.18,0.88
169830959,-0.25,0.18,0.88
169832959,-0.25,0.18,0.88
169834965,-0.26,0.16,0.85
169836968,-0.26,0.16,0.85
169838968,-0.26,0.16,0.85
169841051,-0.26,0.16,0.85
169843014,-0.26,0.16,0.85
169845018,-0.27,0.19,0.84
169847036,-0.27,0.19,0.84
169849045,-0.27,0.19,0.84
169851016,-0.27,0.19,0.84
169853008,-0.27,0.19,0.84
169855009,-0.28,0.21,0.84
169857121,-0.28,0.21,0.84
169859004,-0.28,0.21,0.84
169860970,-0.28,0.21,0.84
169862959,-0.28,0.21,0.84
169864993,-0.27,0.20,0.89
169867015,-0.27,0.20,0.89
169868967,-0.27,0.20,0.89
169870970,-0.27,0.20,0.89
169872959,-0.27,0.20,0.89
169874966,-0.27,0.20,0.93
169876970,-0.27,0.20,0.93
169878968,-0.27,0.20,0.93
169881032,-0.27,0.20,0.93
169883030,-0.27,0.20,0.93
169885010,-0.27,0.20,0.97
169887009,-0.27,0.20,0.97
169889015,-0.27,0.20,0.97
169891058,-0.27,0.20,0.97
169893044,-0.27,0.20,0.97
169895017,-0.27,0.20,0.97
169897006,-0.27,0.23,0.98
169898969,-0.27,0.23,0.98
169900969,-0.27,0.23,0.98
169902970,-0.27,0.23,0.98
169905000,-0.27,0.23,0.98
169907039,-0.27,0.25,1.01
169908988,-0.27,0.25,1.01
169910970,-0.27,0.25,1.01
169912982,-0.27,0.25,1.01
169915051,-0.27,0.25,1.01
169916974,-0.28,0.25,0.99
169918970,-0.28,0.25,0.99
169921029,-0.28,0.25,0.99
169923011,-0.28,0.25,0.99
169925009,-0.28,0.25,0.99
169927033,-0.29,0.25,0.95
169929048,-0.29,0.25,0.95
169931018,-0.29,0.25,0.95
169933013,-0.29,0.25,0.95
169935017,-0.29,0.25,0.95
169937051,-0.29,0.26,0.94
169939000,-0.29,0.26,0.94
169940995,-0.29,0.26,0.94
169942965,-0.29,0.26,0.94
169944965,-0.29,0.26,0.94
169946967,-0.30,0.26,0.93
169948971,-0.30,0.26,0.93
169951020,-0.30,0.26,0.93
169952966,-0.30,0.26,0.93
169954959,-0.30,0.26,0.93
169956966,-0.37,0.32,0.80
169958968,-0.37,0.32,0.80
169961030,-0.37,0.32,0.80
169963015,-0.37,0.32,0.80
169965039,-0.37,0.32,0.80
169967036,-0.37,0.32,0.80
169969028,-0.36,0.29,0.80
169971021,-0.36,0.29,0.80
169973012,-0.36,0.29,0.80
169975005,-0.36,0.29,0.80
169977046,-0.36,0.29,0.80
169979000,-0.27,0.24,0.90
169980968,-0.27,0.24,0.90
169983002,-0.27,0.24,0.90
169984969,-0.27,0.24,0.90
169986990,-0.27,0.24,0.90
169989021,-0.30,0.25,0.88
169991012,-0.30,0.25,0.88
169993010,-0.30,0.25,0.88
169994992,-0.30,0.25,0.88
169996967,-0.30,0.25,0.88
169998966,-0.29,0.23,0.89
170001028,-0.29,0.23,0.89
170003013,-0.29,0.23,0.89
170005008,-0.29,0.23,0.89
170007007,-0.29,0.23,0.89
170009013,-0.29,0.23,0.91
170011033,-0.29,0.23,0.91
170013137,-0.29,0.23,0.91
170015053,-0.29,0.23,0.91
170017007,-0.29,0.23,0.91
170018972,-0.29,0.24,0.94
170020969,-0.29,0.24,0.94
170022967,-0.29,0.24,0.94
170024967,-0.29,0.24,0.94
170026966,-0.29,0.24,0.94
170028966,-0.29,0.29,0.95
170030973,-0.29,0.29,0.95
170032974,-0.29,0.29,0.95
170034972,-0.29,0.29,0.95
170036967,-0.29,0.29,0.95
170038967,-0.29,0.29,0.95
170041015,-0.31,0.31,0.96
170043016,-0.31,0.31,0.96
170045049,-0.31,0.31,0.96
170047020,-0.31,0.31,0.96
170049008,-0.31,0.31,0.96
170051012,-0.33,0.30,0.95
170053018,-0.33,0.30,0.95
170055042,-0.33,0.30,0.95
170057013,-0.33,0.30,0.95
170058969,-0.33,0.30,0.95
170060967,-0.32,0.29,0.91
170063027,-0.32,0.29,0.91
170065044,-0.32,0.29,0.91
170066974,-0.32,0.29,0.91
170068968,-0.32,0.29,0.91
170070991,-0.31,0.27,0.91
170073023,-0.31,0.27,0.91
170074982,-0.31,0.27,0.91
170076970,-0.31,0.27,0.91
170078966,-0.31,0.27,0.91
170081032,-0.31,0.26,0.87
170083031,-0.31,0.26,0.87
170085009,-0.31,0.26,0.87
170087025,-0.31,0.26,0.87
170089040,-0.31,0.26,0.87
170091043,-0.32,0.27,0.87
170093012,-0.32,0.27,0.87
170095028,-0.32,0.27,0.87
170097028,-0.32,0.27,0.87
170099077,-0.32,0.27,0.87
170101000,-0.31,0.25,0.87
170102969,-0.31,0.25,0.87
170104965,-0.31,0.25,0.87
170106974,-0.31,0.25,0.87
170109014,-0.31,0.25,0.87
170110966,-0.30,0.25,0.89
170112970,-0.30,0.25,0.89
170115065,-0.30,0.25,0.89
170116970,-0.30,0.25,0.89
170118966,-0.30,0.25,0.89
170121034,-0.30,0.25,0.89
170123012,-0.30,0.27,0.89
170125008,-0.30,0.27,0.89
170127036,-0.30,0.27,0.89
170129040,-0.30,0.27,0.89
170131018,-0.30,0.27,0.89
170133014,-0.29,0.27,0.88
170135011,-0.29,0.27,0.88
170137038,-0.29,0.27,0.88
170139009,-0.29,0.27,0.88
170140996,-0.29,0.27,0.88
170142976,-0.30,0.23,0.87
170144969,-0.30,0.23,0.87
170147016,-0.30,0.23,0.87
170148969,-0.30,0.23,0.87
170150959,-0.30,0.23,0.87
170152967,-0.30,0.24,0.86
170154958,-0.30,0.24,0.86
170156967,-0.30,0.24,0.86
170158969,-0.30,0.24,0.86
170161037,-0.30,0.24,0.86
170163012,-0.30,0.25,0.89
170165123,-0.30,0.25,0.89
170167044,-0.30,0.25,0.89
170169037,-0.30,0.25,0.89
170171028,-0.30,0.25,0.89
170173011,-0.30,0.27,0.91
170175007,-0.30,0.27,0.91
170177077,-0.30,0.27,0.91
170179021,-0.30,0.27,0.91
170180978,-0.30,0.27,0.91
170183006,-0.34,0.34,0.91
170185012,-0.34,0.34,0.91
170187023,-0.34,0.34,0.91
170188997,-0.34,0.34,0.91
170191013,-0.34,0.34,0.91
170192985,-0.34,0.34,0.91
170195022,-0.33,0.33,0.91
170196968,-0.33,0.33,0.91
170198971,-0.33,0.33,0.91
170201028,-0.33,0.33,0.91
170203015,-0.33,0.33,0.91
170205007,-0.32,0.30,0.92
170207015,-0.32,0.30,0.92
170209036,-0.32,0.30,0.92
170211018,-0.32,0.30,0.92
170213011,-0.32,0.30,0.92
170215034,-0.32,0.30,0.90
170216972,-0.32,0.30,0.90
170218974,-0.32,0.30,0.90
170221046,-0.32,0.30,0.90
170222998,-0.32,0.30,0.90
170224958,-0.31,0.28,0.90
170226957,-0.31,0.28,0.90
170228958,-0.31,0.28,0.90
170230968,-0.31,0.28,0.90
170232958,-0.31,0.28,0.90
170234958,-0.31,0.28,0.88
170236958,-0.31,0.28,0.88
170238957,-0.31,0.28,0.88
170241075,-0.31,0.28,0.88
170243030,-0.31,0.28,0.88
170245010,-0.32,0.29,0.88
170247010,-0.32,0.29,0.88
170249031,-0.32,0.29,0.88
170251030,-0.32,0.29,0.88
170253011,-0.32,0.29,0.88
170255011,-0.32,0.30,0.87
170257008,-0.32,0.30,0.87
170258967,-0.32,0.30,0.87
170260968,-0.32,0.30,0.87
170262997,-0.32,0.30,0.87
170265052,-0.31,0.29,0.88
170266976,-0.31,0.29,0.88
170268969,-0.31,0.29,0.88
170270959,-0.31,0.29,0.88
170272967,-0.31,0.29,0.88
170275019,-0.31,0.29,0.88
170276969,-0.31,0.29,0.88
170278966,-0.31,0.29,0.88
170281035,-0.31,0.29,0.88
170283030,-0.31,0.29,0.88
170285009,-0.31,0.29,0.88
170287030,-0.32,0.30,0.88
170289042,-0.32,0.30,0.88
170291038,-0.32,0.30,0.88
170293021,-0.32,0.30,0.88
170295023,-0.32,0.30,0.88
170297014,-0.32,0.31,0.88
170299015,-0.32,0.31,0.88
170301042,-0.32,0.31,0.88
170303009,-0.32,0.31,0.88
170304968,-0.32,0.31,0.88
170306958,-0.32,0.33,0.88
170308959,-0.32,0.33,0.88
170310966,-0.32,0.33,0.88
170312996,-0.32,0.33,0.88
170315042,-0.32,0.33,0.88
170316971,-0.31,0.30,0.88
170318985,-0.31,0.30,0.88
170321032,-0.31,0.30,0.88
170323020,-0.31,0.30,0.88
170325021,-0.31,0.30,0.88
170327023,-0.31,0.29,0.87
170329066,-0.31,0.29,0.87
170331026,-0.31,0.29,0.87
170333018,-0.31,0.29,0.87
170335014,-0.31,0.29,0.87
170337006,-0.30,0.29,0.87
170338968,-0.30,0.29,0.87
170341000,-0.30,0.29,0.87
170342975,-0.30,0.29,0.87
170344968,-0.30,0.29,0.87
170346967,-0.30,0.29,0.87
170348967,-0.30,0.29,0.88
170350970,-0.30,0.29,0.88
170352967,-0.30,0.29,0.88
170354966,-0.30,0.29,0.88
170357068,-0.30,0.29,0.88
170358995,-0.30,0.30,0.86
170361020,-0.30,0.30,0.86
170363009,-0.30,0.30,0.86
170365048,-0.30,0.30,0.86
170367034,-0.30,0.30,0.86
170369025,-0.33,0.31,0.88
170371011,-0.33,0.31,0.88
170373007,-0.33,0.31,0.88
170375001,-0.33,0.31,0.88
170377039,-0.33,0.31,0.88
170378988,-0.32,0.27,0.87
170380971,-0.32,0.27,0.87
170383007,-0.32,0.27,0.87
170384978,-0.32,0.27,0.87
170387018,-0.32,0.27,0.87
170388969,-0.31,0.25,0.86
170390996,-0.31,0.25,0.86
170392972,-0.31,0.25,0.86
170394989,-0.31,0.25,0.86
170396967,-0.31,0.25,0.86
170398969,-0.31,0.27,0.89
170401036,-0.31,0.27,0.89
170403035,-0.31,0.27,0.89
170405009,-0.31,0.27,0.89
170407011,-0.31,0.27,0.89
170409012,-0.30,0.25,0.89
170411071,-0.30,0.25,0.89
170413026,-0.30,0.25,0.89
170415032,-0.30,0.25,0.89
170417007,-0.30,0.25,0.89
170419003,-0.30,0.26,0.90
170421041,-0.30,0.26,0.90
170422985,-0.30,0.26,0.90
170424969,-0.30,0.26,0.90
170426969,-0.30,0.26,0.90
170428987,-0.30,0.26,0.90
170431013,-0.31,0.25,0.89
170432967,-0.31,0.25,0.89
170434958,-0.31,0.25,0.89
170436958,-0.31,0.25,0.89
170438958,-0.31,0.25,0.89
170441060,-0.32,0.24,0.89
170443014,-0.32,0.24,0.89
170445010,-0.32,0.24,0.89
170447010,-0.32,0.24,0.89
170449039,-0.32,0.24,0.89
170451032,-0.31,0.23,0.89
170453019,-0.31,0.23,0.89
170455011,-0.31,0.23,0.89
170456979,-0.31,0.23,0.89
170458971,-0.31,0.23,0.89
170461025,-0.31,0.23,0.90
170463017,-0.31,0.23,0.90
170464992,-0.31,0.23,0.90
170466971,-0.31,0.23,0.90
170468968,-0.31,0.23,0.90
170470966,-0.29,0.22,0.91
170472979,-0.29,0.22,0.91
170475018,-0.29,0.22,0.91
170476967,-0.29,0.22,0.91
170478968,-0.29,0.22,0.91
170481033,-0.32,0.23,0.91
170483030,-0.32,0.23,0.91
170485010,-0.32,0.23,0.91
170487015,-0.32,0.23,0.91
170489033,-0.32,0.23,0.91
170491049,-0.34,0.23,0.92
170493012,-0.34,0.23,0.92
170495017,-0.34,0.23,0.92
170497008,-0.34,0.23,0.92
170498973,-0.34,0.23,0.92
170501053,-0.34,0.23,0.92
170502998,-0.27,0.24,0.93
170504969,-0.27,0.24,0.93
170506979,-0.27,0.24,0.93
170509005,-0.27,0.24,0.93
170510958,-0.27,0.24,0.93
170512976,-0.30,0.22,0.90
170515125,-0.30,0.22,0.90
170516978,-0.30,0.22,0.90
170518968,-0.30,0.22,0.90
170521032,-0.30,0.22,0.90
170523014,-0.30,0.21,0.90
170525014,-0.30,0.21,0.90
170527011,-0.30,0.21,0.90
170529016,-0.30,0.21,0.90
170531067,-0.30,0.21,0.90
170533022,-0.29,0.22,0.93
170535006,-0.29,0.22,0.93
170536973,-0.29,0.22,0.93
170538971,-0.29,0.22,0.93
170541070,-0.29,0.22,0.93
170543000,-0.32,0.19,0.91
170544966,-0.32,0.19,0.91
170546958,-0.32,0.19,0.91
170548973,-0.32,0.19,0.91
170550966,-0.32,0.19,0.91
170553029,-0.32,0.18,0.91
170554997,-0.32,0.18,0.91
170556970,-0.32,0.18,0.91
170558972,-0.32,0.18,0.91
170561032,-0.32,0.18,0.91
170563012,-0.30,0.18,0.91
170565113,-0.30,0.18,0.91
170567032,-0.30,0.18,0.91
170569035,-0.30,0.18,0.91
170571028,-0.30,0.18,0.91
170573011,-0.26,0.20,0.89
170575013,-0.26,0.20,0.89
170577003,-0.26,0.20,0.89
170579061,-0.26,0.20,0.89
170580995,-0.26,0.20,0.89
170582999,-0.26,0.20,0.89
170584972,-0.30,0.18,0.95
